Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,Capital_Recovery_Period,WACC,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,wacc_real,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
CANO_onshore_wind_turbine_1,CANO,Onshore Wind Turbine,1,29,2,1,0,1,0,0,0,0,0,0.8,0.0,0,0,0.0,1442.0,0,34,1442.008,-1,42.41,0,0.0,0,0,0,0,0,0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0,0.0,8.8,0.001,0.191,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,636.2,0,0,0.194389196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,43000,0
CANO_petroleum_liquids_1,CANO,Petroleum Liquids,1,30,2,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,175.1,0,82,177.284,-1,2.16,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,5.99,0.0,0,0,38,0.0,11.65,4.669,2.349,pacific_distillate,0.18,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,19.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,21000,0
CANO_small_hydroelectric_1,CANO,Small Hydroelectric,1,31,2,0,0,0,1,0,0,0,0,0.8,0.0,0,0,0.0,225.48,0,107,596.525,-1,2.01,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,8.77,0.0,0.026,None,0.13,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,48.5,0,0,0.302635892,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,47048,0
CANO_solar_photovoltaic_1,CANO,Solar Photovoltaic,1,32,2,1,0,1,0,0,0,0,0,0.8,0.0,0,0,0.0,5791.3,0,344,6326.16,-1,18.39,0,0.0,0,0,0,0,0,0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0,0.0,9.02,0.443,0.222,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,3782.9,0,0,0.256860235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,22623,0
CASO_batteries_1,CASO,Batteries,1,33,3,0,0,0,0,1,0,0,0,0.95,0.0,0,0,33452.3,8682.8,0,156,8963.292,-1,57.46,0,0.0,0,0,0,0,0,0,0.0,0,6235,0.0,0,0,0.15,0.15,0,0,0,0.0,9.29,0.0,0.353,None,0.003,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,84.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,6235,0
CASO_biomass_1,CASO,Biomass,1,34,3,0,0,0,1,0,0,0,0,0.93,0.0,0,0,0.0,38.0,0,60,257.7,-1,1.9,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,4.3,0.0,0,0,172,0.0,10.02,1.026,1.179,waste_biomass,0.314,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,44.7,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,150850,0
CASO_biomass_2,CASO,Biomass,2,35,3,0,0,0,1,0,0,0,0,0.93,0.0,0,0,0.0,5.22,0,15,35.4,-1,1.04,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,6.67,0.0,0,0,172,0.0,15.53,2.718,2.25,waste_biomass,0.667,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,18.2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,150850,0
CASO_conventional_hydroelectric_1,CASO,Conventional Hydroelectric,1,36,3,0,0,0,0,0,0,1,0,0.8,0.0,0,0,0.0,971.0,0,25,971.0,-1,38.84,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,8.77,0.0,0.147,None,0.1,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,36.0,0,0,0.284617228,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,47048,0
CASO_geothermal_1,CASO,Geothermal,1,37,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,0.0,0,1,44.4,-1,23.65,0,0.0,0,0,0,0,0,0,0.0,0,209101,0.0,0,0,0.0,0.0,0,0,0,0.0,9.21,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,209101,0
CASO_hydroelectric_pumped_storage_1,CASO,Hydroelectric Pumped Storage,1,38,3,0,0,0,0,1,0,0,0,0.95,0.0,0,0,25807.5,1665.0,0,8,1665.0,-1,208.12,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.036,0,0.866,0.866,0.0,1,20,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,47048,0
CASO_natural_gas_fired_combined_cycle_1,CASO,Natural Gas Fired Combined Cycle,1,39,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,2102.9,0,28,2102.912,-1,75.1,0,0.0,0,0,0,0,0,0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92,2.0,9.21,3.683,2.561,pacific_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,791.2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,16492,0
CASO_natural_gas_fired_combined_cycle_2,CASO,Natural Gas Fired Combined Cycle,2,40,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,6090.1,0,18,7458.102,-1,414.34,0,0.0,0,0,0,0,0,0,0.0,0,10165,0.0,0,0,3.6,0.0,0,0,92,2.0,7.56,1.625,1.026,pacific_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,10165,0
CASO_natural_gas_fired_combustion_turbine_1,CASO,Natural Gas Fired Combustion Turbine,1,41,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,1865.3,0,96,1865.28,-1,19.43,0,0.0,0,0,0,0,0,0,0.0,0,13945,0.0,0,0,5.28,0.0,0,0,119,3.5,11.11,2.194,2.503,pacific_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,52.2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,13945,0
CASO_natural_gas_fired_combustion_turbine_2,CASO,Natural Gas Fired Combustion Turbine,2,42,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,4433.6,0,57,4574.592,-1,80.26,0,0.0,0,0,0,0,0,0,0.0,0,10167,0.0,0,0,5.28,0.0,0,0,119,3.5,9.82,0.926,1.187,pacific_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,10167,0
CASO_natural_gas_internal_combustion_engine_1,CASO,Natural Gas Internal Combustion Engine,1,43,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,50.2,0,28,50.204,-1,1.79,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,4.54,0.0,0,0,38,0.0,8.82,2.071,1.361,pacific_naturalgas,0.18,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,1.6,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,21000,0
CASO_natural_gas_steam_turbine_1,CASO,Natural Gas Steam Turbine,1,44,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,0.0,0,1,1.5,-1,1.5,0,0.0,0,0,0,0,0,0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87,13.7,9.21,0.0,0.0,pacific_naturalgas,0.5,0,1.0,1.0,0.0,0,0,0.63,1.26,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,51303,0
CASO_onshore_wind_turbine_1,CASO,Onshore Wind Turbine,1,45,3,1,0,1,0,0,0,0,0,0.8,0.0,0,0,0.0,3943.6,0,62,3943.572,-1,63.61,0,0.0,0,0,0,0,0,0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0,0.0,8.82,0.0,0.164,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,3048.3,0,0,0.401633621,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,43000,0
CASO_petroleum_liquids_1,CASO,Petroleum Liquids,1,46,3,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,14.1,0,31,14.105,-1,0.46,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,6.01,0.0,0,0,38,0.0,11.69,3.542,3.517,pacific_distillate,0.18,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,4.5,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,21000,0
CASO_small_hydroelectric_1,CASO,Small Hydroelectric,1,47,3,0,0,0,1,0,0,0,0,0.8,0.0,0,0,0.0,66.93,0,51,229.194,-1,1.43,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,8.77,0.0,0.006,None,0.289,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,4.0,0,0,0.284617228,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,47048,0
CASO_solar_photovoltaic_1,CASO,Solar Photovoltaic,1,48,3,1,0,1,0,0,0,0,0,0.8,0.0,0,0,0.0,12893.2,0,683,13800.698,-1,20.21,0,0.0,0,0,0,0,0,0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0,0.0,9.04,0.443,0.203,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,7259.6,0,0,0.262361385,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,22623,0
FRCC_batteries_1,FRCC,Batteries,1,49,4,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1129.4,555.2,0,13,555.204,-1,42.71,0,0.0,0,0,0,0,0,0,0.0,0,6235,0.0,0,0,0.15,0.15,0,0,0,0.0,10.07,0.0,0.496,None,0.002,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,6235,0
FRCC_biomass_1,FRCC,Biomass,1,50,4,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,14.65,0,4,200.9,-1,13.48,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,8.24,0.0,0,0,172,0.0,19.19,0.934,0.736,waste_biomass,0.174,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,90.9,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,150850,0
FRCC_biomass_2,FRCC,Biomass,2,51,4,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,31.0,0,54,425.196,-1,2.11,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,4.92,0.0,0,0,172,0.0,11.45,2.91,1.857,waste_biomass,0.139,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,49.5,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,150850,0
FRCC_conventional_hydroelectric_1,FRCC,Conventional Hydroelectric,1,52,4,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,43.5,0,3,43.5,-1,14.5,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,8.77,0.0,0.0,None,0.208,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.307624989,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,47048,0
FRCC_conventional_steam_coal_1,FRCC,Conventional Steam Coal,1,53,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3109.0,0,6,3109.002,-1,518.17,0,0.0,0,0,0,0,0,0,0.0,0,61828,0.0,0,0,1.88,0.0,0,0,124,16.5,10.18,0.827,0.508,south_atlantic_coal,0.5,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,2070.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,61828,0
FRCC_conventional_steam_coal_2,FRCC,Conventional Steam Coal,2,54,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,674.0,0,2,674.0,-1,337.0,0,0.0,0,0,0,0,0,0,0.0,0,76299,0.0,0,0,1.88,0.0,0,0,124,16.5,11.74,1.788,2.528,south_atlantic_coal,0.5,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,442.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,76299,0
FRCC_natural_gas_fired_combined_cycle_1,FRCC,Natural Gas Fired Combined Cycle,1,55,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,2675.7,0,14,2675.694,-1,191.12,0,0.0,0,0,0,0,0,0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92,2.0,8.04,1.135,2.068,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,56.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,16492,0
FRCC_natural_gas_fired_combined_cycle_2,FRCC,Natural Gas Fired Combined Cycle,2,56,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,29925.0,0,41,29924.998,-1,729.88,0,0.0,0,0,0,0,0,0,0.0,0,12017,0.0,0,0,3.56,0.0,0,0,92,2.0,7.09,0.847,0.494,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,12017,0
FRCC_natural_gas_fired_combustion_turbine_1,FRCC,Natural Gas Fired Combustion Turbine,1,57,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,8422.4,0,59,8544.38,-1,144.82,0,0.0,0,0,0,0,0,0,0.0,0,9925,0.0,0,0,5.28,0.0,0,0,119,3.5,11.72,2.659,1.732,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,1625.2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,9925,0
FRCC_natural_gas_fired_combustion_turbine_2,FRCC,Natural Gas Fired Combustion Turbine,2,58,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,285.9,0,16,285.904,-1,17.87,0,0.0,0,0,0,0,0,0,0.0,0,13945,0.0,0,0,5.28,0.0,0,0,119,3.5,11.34,2.194,2.336,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,101.3,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,13945,0
FRCC_natural_gas_internal_combustion_engine_1,FRCC,Natural Gas Internal Combustion Engine,1,59,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,261.4,0,27,279.909,-1,10.37,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,4.35,0.0,0,0,38,0.0,8.45,1.421,0.651,south_atlantic_naturalgas,0.18,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.0,0.0,20,0.0,20,12.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,21000,0
